date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-01-22,SKU0087,431,670,29.0,1092
2024-01-29,SKU0087,254,1226,29.0,1092
2024-02-05,SKU0087,748,556,29.0,1092
2024-02-12,SKU0087,571,556,29.0,1092
2024-02-19,SKU0087,394,1137,29.0,1092
2024-02-26,SKU0087,773,581,29.0,1092
2024-03-04,SKU0087,596,581,29.0,1092
2024-03-11,SKU0087,419,1162,29.0,1092
2024-03-18,SKU0087,824,581,29.0,1092
2024-03-25,SKU0087,647,581,29.0,1092
2024-04-01,SKU0087,470,1137,29.0,1092
2024-04-08,SKU0087,874,556,29.0,1092
2024-04-15,SKU0087,697,556,29.0,1092
2024-04-22,SKU0087,520,556,29.0,1092
2024-04-29,SKU0087,900,581,29.0,1092
2024-05-06,SKU0087,723,581,29.0,1092
2024-05-13,SKU0087,546,581,29.0,1092
2024-05-20,SKU0087,369,1187,29.0,1092
2024-05-27,SKU0087,773,606,29.0,1092
2024-06-03,SKU0087,596,606,29.0,1092
2024-06-10,SKU0087,420,1162,29.0,1092
2024-06-17,SKU0087,849,556,29.0,1092
2024-06-24,SKU0087,672,556,29.0,1092
2024-07-01,SKU0087,495,1112,29.0,1092
2024-07-08,SKU0087,874,556,29.0,1092
2024-07-15,SKU0087,697,556,29.0,1092
2024-07-22,SKU0087,521,556,29.0,1092
2024-07-29,SKU0087,900,581,29.0,1092
2024-08-05,SKU0087,723,581,29.0,1092
2024-08-12,SKU0087,546,581,29.0,1092
2024-08-19,SKU0087,369,1136,29.0,1092
2024-08-26,SKU0087,774,555,29.0,1092
2024-09-02,SKU0087,597,555,29.0,1092
2024-09-09,SKU0087,420,1162,29.0,1092
2024-09-16,SKU0087,798,607,29.0,1092
2024-09-23,SKU0087,621,607,29.0,1092
2024-09-30,SKU0087,444,1188,29.0,1092
2024-10-07,SKU0087,875,581,29.0,1092
2024-10-14,SKU0087,698,581,29.0,1092
2024-10-21,SKU0087,521,581,29.0,1092
2024-10-28,SKU0087,344,1136,29.0,1092
2024-11-04,SKU0087,748,555,29.0,1092
2024-11-11,SKU0087,571,555,29.0,1092
2024-11-18,SKU0087,395,1111,29.0,1092
2024-11-25,SKU0087,773,556,29.0,1092
2024-12-02,SKU0087,596,556,29.0,1092
2024-12-09,SKU0087,419,1112,29.0,1092
2024-12-16,SKU0087,798,556,29.0,1092
2024-12-23,SKU0087,621,556,29.0,1092
2024-12-30,SKU0087,445,1162,29.0,1092
2025-01-06,SKU0087,824,606,29.0,1092
2025-01-13,SKU0087,647,606,29.0,1092
2025-01-20,SKU0087,470,606,29.0,1092
2025-01-27,SKU0087,899,581,29.0,1092
2025-02-03,SKU0087,722,581,29.0,1092
2025-02-10,SKU0087,546,581,29.0,1092
2025-02-17,SKU0087,369,1137,29.0,1092
2025-02-24,SKU0087,773,556,29.0,1092
2025-03-03,SKU0087,596,556,29.0,1092
2025-03-10,SKU0087,419,1137,29.0,1092
2025-03-17,SKU0087,798,581,29.0,1092
2025-03-24,SKU0087,622,581,29.0,1092
2025-03-31,SKU0087,445,1137,29.0,1092
2025-04-07,SKU0087,849,556,29.0,1092
2025-04-14,SKU0087,672,556,29.0,1092
2025-04-21,SKU0087,495,1111,29.0,1092
2025-04-28,SKU0087,874,555,29.0,1092
2025-05-05,SKU0087,698,555,29.0,1092
2025-05-12,SKU0087,521,1111,29.0,1092
2025-05-19,SKU0087,899,556,29.0,1092
2025-05-26,SKU0087,722,556,29.0,1092
2025-06-02,SKU0087,545,556,29.0,1092
2025-06-09,SKU0087,368,1112,29.0,1092
2025-06-16,SKU0087,748,556,29.0,1092
2025-06-23,SKU0087,571,556,29.0,1092
2025-06-30,SKU0087,394,1213,29.0,1092
2025-07-07,SKU0087,773,657,29.0,1092
2025-07-14,SKU0087,596,657,29.0,1092
2025-07-21,SKU0087,420,1212,29.0,1092
2025-07-28,SKU0087,900,555,29.0,1092
2025-08-04,SKU0087,689,555,29.0,1092
2025-08-11,SKU0087,496,1123,29.0,1092
2025-08-18,SKU0087,349,1123,29.0,1092
2025-08-25,SKU0087,766,568,29.0,1092
2025-09-01,SKU0087,637,568,29.0,1092
2025-09-08,SKU0087,1054,0,29.0,1092
2025-09-15,SKU0087,912,593,29.0,1092
2025-09-22,SKU0087,784,593,29.0,1092
2025-09-29,SKU0087,671,593,29.0,1092
2025-10-06,SKU0087,470,1162,29.0,1092
2025-10-13,SKU0087,899,569,29.0,1092
2025-10-20,SKU0087,570,569,29.0,1092
2025-10-27,SKU0087,330,1132,29.0,1092
2025-11-03,SKU0087,210,1132,29.0,1092
2025-11-10,SKU0087,617,563,29.0,1092
2025-11-17,SKU0087,440,1149,29.0,1092
2025-11-24,SKU0087,862,586,29.0,1092
2025-12-01,SKU0087,589,586,29.0,1092
2025-12-08,SKU0087,368,1187,29.0,1092
2025-12-15,SKU0087,798,601,29.0,1092
2025-12-22,SKU0087,631,601,29.0,1092
2025-12-29,SKU0087,450,1153,29.0,1092
2024-01-01,SKU0088,980,886,15.0,1007
2024-01-08,SKU0088,659,886,15.0,1007
2024-01-15,SKU0088,337,886,15.0,1007
2024-01-22,SKU0088,902,872,15.0,1007
2024-01-29,SKU0088,580,872,15.0,1007
2024-02-05,SKU0088,1131,0,15.0,1007
2024-02-12,SKU0088,810,873,15.0,1007
2024-02-19,SKU0088,488,873,15.0,1007
2024-02-26,SKU0088,1040,0,15.0,1007
2024-03-04,SKU0088,718,872,15.0,1007
2024-03-11,SKU0088,397,872,15.0,1007
2024-03-18,SKU0088,948,918,15.0,1007
2024-03-25,SKU0088,626,918,15.0,1007
2024-04-01,SKU0088,305,918,15.0,1007
2024-04-08,SKU0088,901,873,15.0,1007
2024-04-15,SKU0088,580,873,15.0,1007
2024-04-22,SKU0088,1131,0,15.0,1007
2024-04-29,SKU0088,810,872,15.0,1007
2024-05-06,SKU0088,489,872,15.0,1007
2024-05-13,SKU0088,1039,0,15.0,1007
2024-05-20,SKU0088,718,919,15.0,1007
2024-05-27,SKU0088,396,919,15.0,1007
2024-06-03,SKU0088,994,872,15.0,1007
2024-06-10,SKU0088,673,872,15.0,1007
2024-06-17,SKU0088,351,872,15.0,1007
2024-06-24,SKU0088,902,872,15.0,1007
2024-07-01,SKU0088,580,872,15.0,1007
2024-07-08,SKU0088,1131,0,15.0,1007
2024-07-15,SKU0088,809,873,15.0,1007
2024-07-22,SKU0088,488,873,15.0,1007
2024-07-29,SKU0088,1040,0,15.0,1007
2024-08-05,SKU0088,718,872,15.0,1007
2024-08-12,SKU0088,397,872,15.0,1007
2024-08-19,SKU0088,947,919,15.0,1007
2024-08-26,SKU0088,626,919,15.0,1007
2024-09-02,SKU0088,305,919,15.0,1007
2024-09-09,SKU0088,902,872,15.0,1007
2024-09-16,SKU0088,581,872,15.0,1007
2024-09-23,SKU0088,1131,0,15.0,1007
2024-09-30,SKU0088,810,918,15.0,1007
2024-10-07,SKU0088,489,918,15.0,1007
2024-10-14,SKU0088,1085,0,15.0,1007
2024-10-21,SKU0088,764,873,15.0,1007
2024-10-28,SKU0088,442,873,15.0,1007
2024-11-04,SKU0088,994,872,15.0,1007
2024-11-11,SKU0088,672,872,15.0,1007
2024-11-18,SKU0088,351,872,15.0,1007
2024-11-25,SKU0088,922,894,15.0,1007
2024-12-02,SKU0088,389,894,15.0,1007
2024-12-09,SKU0088,855,873,15.0,1007
2024-12-16,SKU0088,482,873,15.0,1007
2024-12-23,SKU0088,751,1017,15.0,1007
2024-12-30,SKU0088,308,1017,15.0,1007
2025-01-06,SKU0088,960,0,15.0,1007
2025-01-13,SKU0088,494,983,15.0,1007
2025-01-20,SKU0088,160,983,15.0,1007
2025-01-27,SKU0088,849,905,15.0,1007
2025-02-03,SKU0088,526,905,15.0,1007
2025-02-10,SKU0088,1187,0,15.0,1007
2025-02-17,SKU0088,938,907,15.0,1007
2025-02-24,SKU0088,624,907,15.0,1007
2025-03-03,SKU0088,1193,0,15.0,1007
2025-03-10,SKU0088,930,879,15.0,1007
2025-03-17,SKU0088,673,879,15.0,1007
2025-03-24,SKU0088,1313,0,15.0,1007
2025-03-31,SKU0088,1035,0,15.0,1007
2025-04-07,SKU0088,731,916,15.0,1007
2025-04-14,SKU0088,503,916,15.0,1007
2025-04-21,SKU0088,1082,0,15.0,1007
2025-04-28,SKU0088,815,886,15.0,1007
2025-05-05,SKU0088,525,886,15.0,1007
2025-05-12,SKU0088,1219,0,15.0,1007
2025-05-19,SKU0088,952,889,15.0,1007
2025-05-26,SKU0088,690,889,15.0,1007
2025-06-02,SKU0088,1321,0,15.0,1007
2025-06-09,SKU0088,1111,0,15.0,1007
2025-06-16,SKU0088,827,912,15.0,1007
2025-06-23,SKU0088,557,912,15.0,1007
2025-06-30,SKU0088,1187,0,15.0,1007
2025-07-07,SKU0088,975,861,15.0,1007
2025-07-14,SKU0088,718,861,15.0,1007
2025-07-21,SKU0088,1308,0,15.0,1007
2025-07-28,SKU0088,1059,0,15.0,1007
2025-08-04,SKU0088,653,993,15.0,1007
2025-08-11,SKU0088,246,993,15.0,1007
2025-08-18,SKU0088,1005,0,15.0,1007
2025-08-25,SKU0088,781,880,15.0,1007
2025-09-01,SKU0088,521,880,15.0,1007
2025-09-08,SKU0088,1129,0,15.0,1007
2025-09-15,SKU0088,883,945,15.0,1007
2025-09-22,SKU0088,657,945,15.0,1007
2025-09-29,SKU0088,1363,0,15.0,1007
2025-10-06,SKU0088,1010,0,15.0,1007
2025-10-13,SKU0088,793,875,15.0,1007
2025-10-20,SKU0088,273,875,15.0,1007
2025-10-27,SKU0088,666,957,15.0,1007
2025-11-03,SKU0088,357,957,15.0,1007
2025-11-10,SKU0088,1023,0,15.0,1007
2025-11-17,SKU0088,741,876,15.0,1007
2025-11-24,SKU0088,451,876,15.0,1007
2025-12-01,SKU0088,790,922,15.0,1007
2025-12-08,SKU0088,324,922,15.0,1007
2025-12-15,SKU0088,925,905,15.0,1007
2025-12-22,SKU0088,558,905,15.0,1007
2025-12-29,SKU0088,1096,0,15.0,1007
2024-01-01,SKU0089,129,0,9.0,111
2024-01-08,SKU0089,0,159,9.0,111
2024-01-15,SKU0089,27,155,9.0,111
2024-01-22,SKU0089,102,0,9.0,111
2024-01-29,SKU0089,0,185,9.0,111
2024-02-05,SKU0089,53,182,9.0,111
2024-02-12,SKU0089,0,182,9.0,111
2024-02-19,SKU0089,0,195,9.0,111
2024-02-26,SKU0089,110,0,9.0,111
2024-03-04,SKU0089,0,162,9.0,111
2024-03-11,SKU0089,63,170,9.0,111
2024-03-18,SKU0089,165,0,9.0,111
2024-03-25,SKU0089,35,201,9.0,111
2024-04-01,SKU0089,0,201,9.0,111
2024-04-08,SKU0089,37,185,9.0,111
2024-04-15,SKU0089,185,0,9.0,111
2024-04-22,SKU0089,86,167,9.0,111
2024-04-29,SKU0089,0,167,9.0,111
2024-05-06,SKU0089,0,187,9.0,111
2024-05-13,SKU0089,110,151,9.0,111
2024-05-20,SKU0089,0,151,9.0,111
2024-05-27,SKU0089,38,169,9.0,111
2024-06-03,SKU0089,121,0,9.0,111
2024-06-10,SKU0089,0,187,9.0,111
2024-06-17,SKU0089,112,0,9.0,111
2024-06-24,SKU0089,0,155,9.0,111
2024-07-01,SKU0089,28,169,9.0,111
2024-07-08,SKU0089,155,0,9.0,111
2024-07-15,SKU0089,47,152,9.0,111
2024-07-22,SKU0089,72,189,9.0,111
2024-07-29,SKU0089,0,189,9.0,111
2024-08-05,SKU0089,0,204,9.0,111
2024-08-12,SKU0089,162,0,9.0,111
2024-08-19,SKU0089,0,151,9.0,111
2024-08-26,SKU0089,81,171,9.0,111
2024-09-02,SKU0089,0,171,9.0,111
2024-09-09,SKU0089,31,230,9.0,111
2024-09-16,SKU0089,0,230,9.0,111
2024-09-23,SKU0089,137,0,9.0,111
2024-09-30,SKU0089,25,157,9.0,111
2024-10-07,SKU0089,38,198,9.0,111
2024-10-14,SKU0089,0,198,9.0,111
2024-10-21,SKU0089,0,214,9.0,111
2024-10-28,SKU0089,187,0,9.0,111
2024-11-04,SKU0089,0,186,9.0,111
2024-11-11,SKU0089,126,0,9.0,111
2024-11-18,SKU0089,0,168,9.0,111
2024-11-25,SKU0089,51,180,9.0,111
2024-12-02,SKU0089,0,180,9.0,111
2024-12-09,SKU0089,0,176,9.0,111
2024-12-16,SKU0089,0,164,9.0,111
2024-12-23,SKU0089,98,163,9.0,111
2024-12-30,SKU0089,0,163,9.0,111
2025-01-06,SKU0089,0,162,9.0,111
2025-01-13,SKU0089,16,245,9.0,111
2025-01-20,SKU0089,0,245,9.0,111
2025-01-27,SKU0089,36,0,9.0,111
2025-02-03,SKU0089,0,261,9.0,111
2025-02-10,SKU0089,91,0,9.0,111
2025-02-17,SKU0089,0,212,9.0,111
2025-02-24,SKU0089,20,177,9.0,111
2025-03-03,SKU0089,0,177,9.0,111
2025-03-10,SKU0089,46,161,9.0,111
2025-03-17,SKU0089,93,168,9.0,111
2025-03-24,SKU0089,0,168,9.0,111
2025-03-31,SKU0089,13,156,9.0,111
2025-04-07,SKU0089,120,0,9.0,111
2025-04-14,SKU0089,0,161,9.0,111
2025-04-21,SKU0089,64,197,9.0,111
2025-04-28,SKU0089,0,197,9.0,111
2025-05-05,SKU0089,87,166,9.0,111
2025-05-12,SKU0089,0,166,9.0,111
2025-05-19,SKU0089,33,155,9.0,111
2025-05-26,SKU0089,93,0,9.0,111
2025-06-02,SKU0089,0,217,9.0,111
2025-06-09,SKU0089,137,0,9.0,111
2025-06-16,SKU0089,0,174,9.0,111
2025-06-23,SKU0089,80,161,9.0,111
2025-06-30,SKU0089,6,161,9.0,111
2025-07-07,SKU0089,0,196,9.0,111
2025-07-14,SKU0089,99,0,9.0,111
2025-07-21,SKU0089,0,238,9.0,111
2025-07-28,SKU0089,190,0,9.0,111
2025-08-04,SKU0089,0,186,9.0,111
2025-08-11,SKU0089,95,166,9.0,111
2025-08-18,SKU0089,0,166,9.0,111
2025-08-25,SKU0089,86,154,9.0,111
2025-09-01,SKU0089,128,0,9.0,111
2025-09-08,SKU0089,0,185,9.0,111
2025-09-15,SKU0089,134,0,9.0,111
2025-09-22,SKU0089,6,180,9.0,111
2025-09-29,SKU0089,56,0,9.0,111
2025-10-06,SKU0089,0,261,9.0,111
2025-10-13,SKU0089,203,0,9.0,111
2025-10-20,SKU0089,0,186,9.0,111
2025-10-27,SKU0089,97,164,9.0,111
2025-11-03,SKU0089,0,164,9.0,111
2025-11-10,SKU0089,0,154,9.0,111
2025-11-17,SKU0089,109,0,9.0,111
2025-11-24,SKU0089,0,199,9.0,111
2025-12-01,SKU0089,31,204,9.0,111
2025-12-08,SKU0089,0,204,9.0,111
2025-12-15,SKU0089,0,155,9.0,111
2025-12-22,SKU0089,85,176,9.0,111
2025-12-29,SKU0089,0,176,9.0,111
2024-01-01,SKU0090,1122,0,20.0,709
2024-01-08,SKU0090,902,0,20.0,709
2024-01-15,SKU0090,683,499,20.0,709
2024-01-22,SKU0090,463,499,20.0,709
2024-01-29,SKU0090,244,499,20.0,709
2024-02-05,SKU0090,524,502,20.0,709
2024-02-12,SKU0090,304,502,20.0,709
2024-02-19,SKU0090,85,1003,20.0,709
2024-02-26,SKU0090,367,501,20.0,709
2024-03-04,SKU0090,148,1003,20.0,709
2024-03-11,SKU0090,430,502,20.0,709
2024-03-18,SKU0090,210,502,20.0,709
2024-03-25,SKU0090,493,501,20.0,709
2024-04-01,SKU0090,274,501,20.0,709
2024-04-08,SKU0090,555,502,20.0,709
2024-04-15,SKU0090,336,502,20.0,709
2024-04-22,SKU0090,116,1034,20.0,709
2024-04-29,SKU0090,399,532,20.0,709
2024-05-06,SKU0090,180,532,20.0,709
2024-05-13,SKU0090,492,502,20.0,709
2024-05-20,SKU0090,273,502,20.0,709
2024-05-27,SKU0090,555,501,20.0,709
2024-06-03,SKU0090,336,501,20.0,709
2024-06-10,SKU0090,117,1003,20.0,709
2024-06-17,SKU0090,439,502,20.0,709
2024-06-24,SKU0090,206,976,20.0,709
2024-07-01,SKU0090,541,474,20.0,709
2024-07-08,SKU0090,392,474,20.0,709
2024-07-15,SKU0090,680,502,20.0,709
2024-07-22,SKU0090,555,502,20.0,709
2024-07-29,SKU0090,410,502,20.0,709
2024-08-05,SKU0090,647,0,20.0,709
2024-08-12,SKU0090,405,561,20.0,709
2024-08-19,SKU0090,224,561,20.0,709
2024-08-26,SKU0090,610,485,20.0,709
2024-09-02,SKU0090,432,485,20.0,709
2024-09-09,SKU0090,261,485,20.0,709
2024-09-16,SKU0090,532,478,20.0,709
2024-09-23,SKU0090,375,478,20.0,709
2024-09-30,SKU0090,152,969,20.0,709
2024-10-07,SKU0090,381,491,20.0,709
2024-10-14,SKU0090,148,1003,20.0,709
2024-10-21,SKU0090,274,512,20.0,709
2024-10-28,SKU0090,30,1013,20.0,709
2024-11-04,SKU0090,405,501,20.0,709
2024-11-11,SKU0090,193,501,20.0,709
2024-11-18,SKU0090,531,515,20.0,709
2024-11-25,SKU0090,300,515,20.0,709
2024-12-02,SKU0090,464,566,20.0,709
2024-12-09,SKU0090,184,566,20.0,709
2024-12-16,SKU0090,0,1047,20.0,709
2024-12-23,SKU0090,255,481,20.0,709
2024-12-30,SKU0090,436,513,20.0,709
2025-01-06,SKU0090,61,513,20.0,709
2025-01-13,SKU0090,470,651,20.0,709
2025-01-20,SKU0090,255,651,20.0,709
2025-01-27,SKU0090,710,0,20.0,709
2025-02-03,SKU0090,481,501,20.0,709
2025-02-10,SKU0090,246,501,20.0,709
2025-02-17,SKU0090,543,511,20.0,709
2025-02-24,SKU0090,312,511,20.0,709
2025-03-03,SKU0090,138,988,20.0,709
2025-03-10,SKU0090,489,477,20.0,709
2025-03-17,SKU0090,330,477,20.0,709
2025-03-24,SKU0090,611,493,20.0,709
2025-03-31,SKU0090,411,493,20.0,709
2025-04-07,SKU0090,176,974,20.0,709
2025-04-14,SKU0090,478,481,20.0,709
2025-04-21,SKU0090,341,481,20.0,709
2025-04-28,SKU0090,656,498,20.0,709
2025-05-05,SKU0090,455,498,20.0,709
2025-05-12,SKU0090,236,498,20.0,709
2025-05-19,SKU0090,524,541,20.0,709
2025-05-26,SKU0090,320,541,20.0,709
2025-06-02,SKU0090,148,1034,20.0,709
2025-06-09,SKU0090,522,493,20.0,709
2025-06-16,SKU0090,315,493,20.0,709
2025-06-23,SKU0090,636,507,20.0,709
2025-06-30,SKU0090,422,507,20.0,709
2025-07-07,SKU0090,249,507,20.0,709
2025-07-14,SKU0090,606,501,20.0,709
2025-07-21,SKU0090,454,501,20.0,709
2025-07-28,SKU0090,306,501,20.0,709
2025-08-04,SKU0090,582,559,20.0,709
2025-08-11,SKU0090,293,559,20.0,709
2025-08-18,SKU0090,99,1038,20.0,709
2025-08-25,SKU0090,490,479,20.0,709
2025-09-01,SKU0090,295,479,20.0,709
2025-09-08,SKU0090,567,474,20.0,709
2025-09-15,SKU0090,412,474,20.0,709
2025-09-22,SKU0090,262,474,20.0,709
2025-09-29,SKU0090,556,513,20.0,709
2025-10-06,SKU0090,339,513,20.0,709
2025-10-13,SKU0090,97,998,20.0,709
2025-10-20,SKU0090,231,485,20.0,709
2025-10-27,SKU0090,0,1074,20.0,709
2025-11-03,SKU0090,353,589,20.0,709
2025-11-10,SKU0090,120,589,20.0,709
2025-11-17,SKU0090,492,545,20.0,709
2025-11-24,SKU0090,311,545,20.0,709
2025-12-01,SKU0090,0,1028,20.0,709
2025-12-08,SKU0090,311,483,20.0,709
2025-12-15,SKU0090,103,958,20.0,709
2025-12-22,SKU0090,380,475,20.0,709
2025-12-29,SKU0090,118,982,20.0,709
2024-01-01,SKU0091,207,0,23.0,154
2024-01-08,SKU0091,63,101,23.0,154
2024-01-15,SKU0091,0,204,23.0,154
2024-01-22,SKU0091,0,204,23.0,154
2024-01-29,SKU0091,39,207,23.0,154
2024-02-05,SKU0091,0,205,23.0,154
2024-02-12,SKU0091,0,205,23.0,154
2024-02-19,SKU0091,0,205,23.0,154
2024-02-26,SKU0091,81,103,23.0,154
2024-03-04,SKU0091,0,206,23.0,154
2024-03-11,SKU0091,0,206,23.0,154
2024-03-18,SKU0091,62,103,23.0,154
2024-03-25,SKU0091,20,205,23.0,154
2024-04-01,SKU0091,0,205,23.0,154
2024-04-08,SKU0091,0,205,23.0,154
2024-04-15,SKU0091,0,206,23.0,154
2024-04-22,SKU0091,0,205,23.0,154
2024-04-29,SKU0091,0,205,23.0,154
2024-05-06,SKU0091,82,102,23.0,154
2024-05-13,SKU0091,40,124,23.0,154
2024-05-20,SKU0091,0,246,23.0,154
2024-05-27,SKU0091,0,246,23.0,154
2024-06-03,SKU0091,62,122,23.0,154
2024-06-10,SKU0091,40,206,23.0,154
2024-06-17,SKU0091,0,206,23.0,154
2024-06-24,SKU0091,0,206,23.0,154
2024-07-01,SKU0091,20,205,23.0,154
2024-07-08,SKU0091,0,205,23.0,154
2024-07-15,SKU0091,0,205,23.0,154
2024-07-22,SKU0091,0,205,23.0,154
2024-07-29,SKU0091,62,103,23.0,154
2024-08-05,SKU0091,0,205,23.0,154
2024-08-12,SKU0091,0,205,23.0,154
2024-08-19,SKU0091,41,102,23.0,154
2024-08-26,SKU0091,0,227,23.0,154
2024-09-02,SKU0091,0,227,23.0,154
2024-09-09,SKU0091,0,227,23.0,154
2024-09-16,SKU0091,21,205,23.0,154
2024-09-23,SKU0091,0,205,23.0,154
2024-09-30,SKU0091,0,205,23.0,154
2024-10-07,SKU0091,0,205,23.0,154
2024-10-14,SKU0091,62,103,23.0,154
2024-10-21,SKU0091,0,205,23.0,154
2024-10-28,SKU0091,0,205,23.0,154
2024-11-04,SKU0091,42,204,23.0,154
2024-11-11,SKU0091,2,210,23.0,154
2024-11-18,SKU0091,0,210,23.0,154
2024-11-25,SKU0091,0,210,23.0,154
2024-12-02,SKU0091,66,138,23.0,154
2024-12-09,SKU0091,0,246,23.0,154
2024-12-16,SKU0091,0,246,23.0,154
2024-12-23,SKU0091,60,108,23.0,154
2024-12-30,SKU0091,40,119,23.0,154
2025-01-06,SKU0091,0,216,23.0,154
2025-01-13,SKU0091,0,216,23.0,154
2025-01-20,SKU0091,8,197,23.0,154
2025-01-27,SKU0091,0,214,23.0,154
2025-02-03,SKU0091,0,214,23.0,154
2025-02-10,SKU0091,78,114,23.0,154
2025-02-17,SKU0091,98,97,23.0,154
2025-02-24,SKU0091,0,217,23.0,154
2025-03-03,SKU0091,0,217,23.0,154
2025-03-10,SKU0091,3,243,23.0,154
2025-03-17,SKU0091,111,123,23.0,154
2025-03-24,SKU0091,7,216,23.0,154
2025-03-31,SKU0091,0,216,23.0,154
2025-04-07,SKU0091,13,187,23.0,154
2025-04-14,SKU0091,0,187,23.0,154
2025-04-21,SKU0091,0,209,23.0,154
2025-04-28,SKU0091,62,115,23.0,154
2025-05-05,SKU0091,0,215,23.0,154
2025-05-12,SKU0091,73,100,23.0,154
2025-05-19,SKU0091,0,213,23.0,154
2025-05-26,SKU0091,29,217,23.0,154
2025-06-02,SKU0091,0,217,23.0,154
2025-06-09,SKU0091,46,104,23.0,154
2025-06-16,SKU0091,0,225,23.0,154
2025-06-23,SKU0091,27,121,23.0,154
2025-06-30,SKU0091,0,246,23.0,154
2025-07-07,SKU0091,64,125,23.0,154
2025-07-14,SKU0091,0,246,23.0,154
2025-07-21,SKU0091,61,121,23.0,154
2025-07-28,SKU0091,0,239,23.0,154
2025-08-04,SKU0091,92,118,23.0,154
2025-08-11,SKU0091,0,246,23.0,154
2025-08-18,SKU0091,90,128,23.0,154
2025-08-25,SKU0091,0,240,23.0,154
2025-09-01,SKU0091,109,112,23.0,154
2025-09-08,SKU0091,7,216,23.0,154
2025-09-15,SKU0091,101,104,23.0,154
2025-09-22,SKU0091,0,201,23.0,154
2025-09-29,SKU0091,81,97,23.0,154
2025-10-06,SKU0091,0,195,23.0,154
2025-10-13,SKU0091,36,210,23.0,154
2025-10-20,SKU0091,0,210,23.0,154
2025-10-27,SKU0091,0,213,23.0,154
2025-11-03,SKU0091,0,213,23.0,154
2025-11-10,SKU0091,0,246,23.0,154
2025-11-17,SKU0091,75,145,23.0,154
2025-11-24,SKU0091,0,246,23.0,154
2025-12-01,SKU0091,0,246,23.0,154
2025-12-08,SKU0091,20,201,23.0,154
2025-12-15,SKU0091,78,100,23.0,154
2025-12-22,SKU0091,0,206,23.0,154
2025-12-29,SKU0091,0,206,23.0,154
2024-01-01,SKU0092,1119,0,24.0,749
2024-01-08,SKU0092,927,0,24.0,749
2024-01-15,SKU0092,735,444,24.0,749
2024-01-22,SKU0092,542,444,24.0,749
2024-01-29,SKU0092,350,444,24.0,749
2024-02-05,SKU0092,158,883,24.0,749
2024-02-12,SKU0092,410,439,24.0,749
2024-02-19,SKU0092,218,878,24.0,749
2024-02-26,SKU0092,465,439,24.0,749
2024-03-04,SKU0092,273,878,24.0,749
2024-03-11,SKU0092,520,439,24.0,749
2024-03-18,SKU0092,328,439,24.0,749
2024-03-25,SKU0092,136,906,24.0,749
2024-04-01,SKU0092,383,467,24.0,749
2024-04-08,SKU0092,191,906,24.0,749
2024-04-15,SKU0092,466,439,24.0,749
2024-04-22,SKU0092,274,439,24.0,749
2024-04-29,SKU0092,521,521,24.0,749
2024-05-06,SKU0092,329,521,24.0,749
2024-05-13,SKU0092,137,1015,24.0,749
2024-05-20,SKU0092,466,494,24.0,749
2024-05-27,SKU0092,274,494,24.0,749
2024-06-03,SKU0092,82,960,24.0,749
2024-06-10,SKU0092,384,466,24.0,749
2024-06-17,SKU0092,192,960,24.0,749
2024-06-24,SKU0092,466,494,24.0,749
2024-07-01,SKU0092,274,494,24.0,749
2024-07-08,SKU0092,82,960,24.0,749
2024-07-15,SKU0092,384,466,24.0,749
2024-07-22,SKU0092,192,932,24.0,749
2024-07-29,SKU0092,466,466,24.0,749
2024-08-05,SKU0092,274,905,24.0,749
2024-08-12,SKU0092,82,905,24.0,749
2024-08-19,SKU0092,356,439,24.0,749
2024-08-26,SKU0092,164,878,24.0,749
2024-09-02,SKU0092,411,439,24.0,749
2024-09-09,SKU0092,218,878,24.0,749
2024-09-16,SKU0092,465,439,24.0,749
2024-09-23,SKU0092,273,878,24.0,749
2024-09-30,SKU0092,520,439,24.0,749
2024-10-07,SKU0092,328,439,24.0,749
2024-10-14,SKU0092,136,988,24.0,749
2024-10-21,SKU0092,383,549,24.0,749
2024-10-28,SKU0092,191,988,24.0,749
2024-11-04,SKU0092,0,988,24.0,749
2024-11-11,SKU0092,357,439,24.0,749
2024-11-18,SKU0092,165,932,24.0,749
2024-11-25,SKU0092,412,493,24.0,749
2024-12-02,SKU0092,220,932,24.0,749
2024-12-09,SKU0092,521,439,24.0,749
2024-12-16,SKU0092,329,439,24.0,749
2024-12-23,SKU0092,137,932,24.0,749
2024-12-30,SKU0092,384,493,24.0,749
2025-01-06,SKU0092,192,932,24.0,749
2025-01-13,SKU0092,493,439,24.0,749
2025-01-20,SKU0092,301,878,24.0,749
2025-01-27,SKU0092,109,878,24.0,749
2025-02-03,SKU0092,356,439,24.0,749
2025-02-10,SKU0092,164,878,24.0,749
2025-02-17,SKU0092,411,439,24.0,749
2025-02-24,SKU0092,219,878,24.0,749
2025-03-03,SKU0092,465,439,24.0,749
2025-03-10,SKU0092,273,439,24.0,749
2025-03-17,SKU0092,520,521,24.0,749
2025-03-24,SKU0092,328,521,24.0,749
2025-03-31,SKU0092,136,960,24.0,749
2025-04-07,SKU0092,465,439,24.0,749
2025-04-14,SKU0092,273,906,24.0,749
2025-04-21,SKU0092,520,467,24.0,749
2025-04-28,SKU0092,328,467,24.0,749
2025-05-05,SKU0092,136,933,24.0,749
2025-05-12,SKU0092,411,466,24.0,749
2025-05-19,SKU0092,219,905,24.0,749
